kind	id	batch	language	source_file	field	before	after
lesson	PY16_L10_node_pass_001	PILOT_01	en	data_i18n/en/lessons/python_rag_kg_pipeline_review_v16.json	choices	"[""To improve recall when extracting candidates by referring to the list of existing nodes,"", ""To delete the text"", ""To convert JSON to CSV"", ""To change the server port""]"	"[""To compare each candidate with existing nodes and aliases"", ""To delete the text"", ""To convert JSON to CSV"", ""To change the server port""]"
lesson	PY16_L10_node_pass_001	PILOT_01	en	data_i18n/en/lessons/python_rag_kg_pipeline_review_v16.json	explanation	"""The \""node pass\"" is the stage in the document where candidate nodes are identified broadly. By referring to the existing catalog, you can compare the new candidates with already defined concepts. If `known_nodes` is available, it is easy to determine whether a new node candidate is an alias for an existing node or a completely new concept."""	"""The node pass extracts candidate nodes from the chunk text. Supplying the existing catalog as `known_nodes` makes it easier to compare an extracted phrase with an existing concept, an alias, or a genuinely new candidate. The answer is therefore ‘To compare each candidate with existing nodes and aliases.’ The extractor must still be allowed to keep expressions that are absent from `known_nodes`; restricting it to the catalog can hide new concepts."""
lesson	PY16_L10_node_pass_001	PILOT_01	en	data_i18n/en/lessons/python_rag_kg_pipeline_review_v16.json	project_context	"""This falls under the \""Node pass\"" category of the separation principle between Node pass and Edge pass that you established."""	"""This is the first stage in a workflow that identifies and normalizes node candidates before an Edge pass extracts relationships among accepted nodes."""
lesson	PY16_L10_node_pass_001	PILOT_01	en	data_i18n/en/lessons/python_rag_kg_pipeline_review_v16.json	question	"""Why is `node_catalog` added to `known_nodes`?"""	"""What is the most direct reason to include `node_catalog` in `known_nodes`?"""
side	SC_function_box	PILOT_01	ko	data/side_cards/language_cards_v1.json	body	"""함수는 작은 작업 상자라고 생각하면 이해하기 쉽다. 어떤 값을 넣으면, 정해진 순서로 처리한 뒤 결과를 돌려주거나 화면에 출력한다. 예를 들어 len('Python')은 문자열을 넣으면 길이 6을 돌려주는 함수다. 함수를 읽을 때는 함수 이름만 보는 것이 아니라 괄호 안에 어떤 입력이 들어가는지, 함수가 값을 반환하는지, 아니면 print처럼 화면에 보여 주는 일을 하는지 구분해야 한다. 초급자가 자주 헷갈리는 부분은 함수의 결과와 화면 출력이다. result = len(items)는 길이를 변수에 저장하지만, print(result)는 그 값을 화면에 보여 준다. 이 차이를 알면 나중에 직접 함수를 만들 때도 입력, 처리, 출력 구조를 안정적으로 읽을 수 있다. 이 카드를 볼 때는 단어 뜻만 외우지 말고, 실제 코드에서 어떤 변수와 함수, 자료형과 연결되는지 함께 확인한다. 작은 예제에서 읽은 흐름을 실전 프로젝트의 데이터 처리와 서비스 구조로 옮겨 보는 것이 목표다. 함수는 입력을 받아 정해진 처리를 하고 결과를 돌려주는 작은 작업 상자로 볼 수 있다. 코드를 읽을 때는 상자 안 구현보다 먼저 입력 이름, 처리 목적, return 값을 확인하면 구조가 쉽게 잡힌다."""	"""함수는 이름을 붙여 둔 코드 묶음이다. len('Python')을 호출하면 문자열이 입력으로 들어가고 길이 6이 반환된다. result = len(items)는 반환값을 result에 저장하고, print(result)는 저장된 값을 화면에 보여 준다. 이처럼 return과 화면 출력은 같은 동작이 아니다. 함수 코드를 읽을 때는 ① 어디서 호출되는지, ② 어떤 인자가 들어가는지, ③ 본문에서 값이 어떻게 바뀌는지, ④ 무엇을 return하는지를 차례대로 확인한다."""
side	SC_function_box	PILOT_01	ko	data/side_cards/language_cards_v1.json	detail	"""함수는 입력을 받아 정해진 처리를 하고 결과를 돌려주는 작은 작업 상자다. def는 함수를 만드는 표시이고, 괄호 안의 값은 parameter나 argument로 들어온다. return은 계산 결과를 바깥으로 돌려준다. 긴 코드를 읽을 때는 함수 이름, 입력값, 내부 처리, return 값을 먼저 잡으면 흐름이 보인다."""	"""def로 함수를 정의할 때 괄호 안에 적는 이름은 parameter(매개변수)이고, add(2, 3)처럼 호출할 때 넘기는 실제 값은 argument(인자)다. 호출 줄에서 인자가 어느 매개변수에 들어가는지 연결한 뒤 본문을 실행하고, return이 있으면 그 값이 호출한 자리로 돌아온다고 읽는다. return이 없으면 기본 반환값은 None이다."""
side	SC_function_box	PILOT_01	en	data_i18n/en/side_cards/language_cards_v1.json	body	"""It’s easier to understand functions if you think of them as small task boxes. When you feed a value into one, it processes it in a specific order and then returns the result or displays it on the screen. For example, `len('Python')` is a function that returns 6 when a string is passed to it. When reading a function, you shouldn’t just look at the function name; you need to distinguish what input goes inside the parentheses, whether the function returns a value, or if it displays the result on the screen like `print` does. Beginners often get confused between a function’s return value and screen output. `result = len(items)` stores the length in a variable, whereas `print(result)` displays that value on the screen. Understanding this difference will help you reliably interpret the input, processing, and output structure when you create your own functions later on. When reviewing this card, don’t just memorize the definitions of the terms; also check how they relate to variables, functions, and data types in actual code. The goal is to apply the flow you’ve observed in small examples to the data processing and service structures of real-world projects. You can think of a function as a small “task box” that takes input, performs a specific operation, and returns a result. When reading code, focusing first on the input names, the purpose of the processing, and the return value—rather than the implementation inside the box—makes it easier to grasp the structure."""	"""A function is a named block of code. Calling `len('Python')` supplies a string and returns the length 6. `result = len(items)` stores a return value in `result`, while `print(result)` displays that stored value on the screen. Returning and printing are not the same action. Read a function by tracing ① where it is called, ② which arguments are supplied, ③ how the body changes the values, and ④ what it returns."""
side	SC_function_box	PILOT_01	en	data_i18n/en/side_cards/language_cards_v1.json	detail	"""A function is a small \""task box\"" that takes input, performs a specific operation, and returns a result. \""def\"" is the keyword used to define a function, and the values inside the parentheses are passed in as parameters or arguments. \""return\"" sends the result of the calculation back to the outside. When reading long code, identifying the function name, input values, internal processing, and return value first helps you see the flow."""	"""The names inside the parentheses of a function definition are parameters. The actual values supplied in a call such as `add(2, 3)` are arguments. Trace which argument is bound to each parameter, execute the body, and then follow any `return` value back to the call site. A function with no `return` statement returns `None` by default."""
side	PL_env_001	PILOT_01	ko	data/side_cards/platform_cards_v1.json	body	"""환경변수는 코드 밖에서 주입하는 설정값이다. API key, 데이터베이스 주소, 실행 모드, 지역 설정처럼 환경마다 달라지는 값은 코드에 직접 쓰지 않는 것이 안전하다. 개발 환경과 배포 환경은 설정이 다를 수 있으므로, 코드는 os.environ 같은 방식으로 환경변수를 읽는다. 코드를 볼 때 환경변수가 나오면 이 값이 어디에서 설정되는지, 기본값이 있는지, 없을 때 어떻게 실패하는지 확인해야 한다. 이 카드는 단어 정의만 외우는 용도가 아니라, 실제 파이썬 코드에서 어떤 변수, 자료형, 함수, 파일, API 흐름과 연결되는지 확인하기 위한 보조 설명이다. 문제를 풀 때는 먼저 코드에서 이 개념이 등장한 줄을 찾고, 그 줄이 입력을 읽는 단계인지, 값을 바꾸는 단계인지, 조건을 판단하는 단계인지, 결과를 저장하거나 출력하는 단계인지 나누어 본다. 그렇게 하면 짧은 예제에서 배운 개념을 실제 프로젝트 코드 독해로 옮겨 갈 수 있다. 환경변수는 코드 밖에서 설정값을 주입하는 방식이다. API key, 실행 모드, DB 주소처럼 환경마다 달라지는 값을 코드에 박아 넣지 않기 위해 쓴다. 코드를 읽을 때는 os.environ이나 설정 로더가 어떤 이름을 찾는지 확인해야 한다. 값이 없을 때 기본값을 쓰는지 오류를 내는지도 중요하다."""	"""환경변수는 실행할 때 코드 밖에서 넣는 설정값이다. 같은 코드라도 개발 PC와 서버에서 API 주소나 실행 모드를 다르게 줄 수 있고, API key를 소스 파일에 직접 적는 위험도 줄일 수 있다. Python에서는 os.getenv('NAME')이나 os.environ['NAME']처럼 이름으로 읽는다. 환경변수에서 읽은 값은 기본적으로 문자열이므로 숫자나 True/False가 필요하면 변환과 검증이 필요하다. 코드를 읽을 때는 변수 이름, 값이 설정되는 위치, 누락 시 기본값 또는 오류, 로그나 화면 노출 여부를 확인한다. 환경변수를 쓴다는 사실만으로 비밀값이 자동으로 안전해지는 것은 아니다."""
side	PL_env_001	PILOT_01	ko	data/side_cards/platform_cards_v1.json	detail	"""환경변수는 코드에 직접 쓰기 어려운 설정값을 실행 환경에서 주입하는 방식이다. API key, DB 주소, 실행 모드처럼 환경마다 달라지는 값에 적합하다. 코드를 읽을 때는 어떤 이름의 환경변수를 찾는지, 없을 때 기본값을 쓰는지 즉시 실패하는지, .env 로더를 사용하는지 확인한다."""	"""os.getenv('RUN_LIMIT', '100')은 값이 없을 때 문자열 '100'을 돌려준다. 계산에 쓰려면 int(...) 같은 변환이 필요하다. 로컬의 .env 파일은 로더가 읽어 환경변수로 넣어 줄 수 있지만, 실제 비밀값이 든 .env는 보통 Git에 올리지 않는다. 배포 환경에서는 호스팅 서비스의 secret 설정을 쓰기도 한다."""
side	PL_env_001	PILOT_01	en	data_i18n/en/side_cards/platform_cards_v1.json	body	"""Environment variables are configuration values injected from outside the code. It is safer not to hardcode values that vary by environment—such as API keys, database addresses, execution modes, and regional settings—directly into the code. Since settings may differ between development and production environments, the code reads environment variables using methods such as `os.environ`. When reviewing code and encountering an environment variable, you should verify where this value is set, whether it has a default value, and how the code handles failures if the value is missing. This card is not intended merely for memorizing definitions; it serves as a supplementary guide to help you understand how specific variables, data types, functions, files, and API flows are connected in actual Python code. When solving problems, first locate the line in the code where this concept appears, and then categorize that line: is it a step that reads input, changes a value, evaluates a condition, or stores or outputs a result? Doing so allows you to apply the concepts learned from short examples to reading actual project code. Environment variables are a way to inject configuration values from outside the code. They are used to avoid hard-coding values that vary by environment—such as API keys, execution modes, or database addresses—directly into the code. When reading code, you should check what names `os.environ` or configuration loaders look for. It’s also important to determine whether they use a default value or raise an error when a value is missing."""	"""Environment variables are configuration values supplied from outside the source code at runtime. The same code can use different API endpoints or modes on a development PC and a server, and API keys do not have to be written directly in the source. Python reads them by name with calls such as `os.getenv('NAME')` or `os.environ['NAME']`. Environment-variable values are strings by default, so numbers and booleans need conversion and validation. Check the variable name, where it is set, what happens when it is missing, and whether it can appear in logs or the UI. Using an environment variable does not automatically make a secret secure."""
