rank	score	review_class	file	index	id	title	answer	question	detail	priority_reason	review_note	explanation
181	0	NORMAL_REVIEW	data/lessons/python_files_paths_project_structure_v32.json	10	PY32_L09_temp_file_001	임시 파일 사용하기	쓰기 중 실패했을 때 원본 손상 위험을 줄일 수 있다	임시 파일을 거치는 장점은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	큰 파일을 직접 덮어쓰기보다 임시 파일에 먼저 쓰고 교체하는 방식이 더 안전하다. 임시 파일은 중간 결과를 잠깐 저장하기 위한 파일이다. 코드를 읽을 때는 생성 위치, 사용 뒤 삭제 여부, 같은 이름이 다시 쓰일 가능성을 확인해야 한다.
182	0	NORMAL_REVIEW	data/lessons/python_github_actions_ci_validation_v48.json	14	PY48_L10_no_hardcoded_ci_count_001	CI에서 count 하드코딩 피하기	새 버전 추가 때마다 workflow 파일을 수정하지 않아도 된다	CI에서 카드 수 하드코딩을 피하면 좋은 점은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	CI는 구조 검증을 기본으로 돌리고, 로컬 릴리스 검증에서 기대 카드 수를 인자로 확인할 수 있다. CI에서 count를 하드코딩하면 카드 수가 바뀔 때 검증이 잘못 실패할 수 있다. 기대값을 명시하되 실제 파일 로딩 결과와 함께 비교해야 한다.
183	0	NORMAL_REVIEW	data/lessons/python_grouped_concepts_v15.json	12	PY15_L08_leakage_compare_001	Token Leakage / Data Leakage / Prompt Injection 비교	Token leakage	API key가 GitHub에 올라간 상황은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	토큰, API 키, 시크릿이 노출되면 외부 사용자가 비용을 발생시키거나 권한을 악용할 수 있다. 그래서 저장과 로그 출력에서 특히 주의해야 한다. 노출된 키는 즉시 폐기하고 새 키로 교체해야 하며, 이후에는 커밋 기록과 로그까지 확인해야 한다.
184	0	NORMAL_REVIEW	data/lessons/python_grouped_concepts_v15.json	22	PY15_L08_wiring_harness_001	Wiring harness 개념	센서/제어기/전원/통신선을 묶고 연결한다	wiring harness의 역할에 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	wiring harness는 여러 전선을 묶어 장치 사이 신호와 전원을 연결하는 구성품이다. 차량, 로봇, 항공 시스템에서 신뢰성과 정비성에 중요하다. 소프트웨어의 test harness와 전장 wiring harness는 이름은 비슷하지만 문맥과 역할이 완전히 다르다.
185	0	NORMAL_REVIEW	data/lessons/python_grouped_concepts_v15.json	28	PY15_L09_prompt_context_guardrail_001	Prompt / Context Window / Guardrail 비교	Context window	모델이 한 번에 볼 수 있는 토큰 범위는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	prompt context는 모델에 함께 넣는 배경 정보이고, guardrail은 위험하거나 잘못된 출력을 줄이는 규칙이다. 컨텍스트가 작으면 근거 선별이 중요해진다.
186	0	NORMAL_REVIEW	data/lessons/python_pathlib_argparse_file_cli_v126_a1.json	2	PY126_L05_PATH_EXISTS_CHECK_001	Path.exists로 입력 파일 확인하기	파일이 없을 때 처리 단계로 넘어가지 않기 위해	작은 CLI 도구에서 input_path.exists()를 먼저 확인하는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	입력 파일이 없는데 바로 읽으려고 하면 오류가 난다. exists()로 먼저 확인하면 사용자에게 더 이해하기 쉬운 메시지를 보여 주고 안전하게 멈출 수 있다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
187	0	NORMAL_REVIEW	data/lessons/python_pathlib_argparse_file_cli_v126_a1.json	8	PY126_L06_SAFE_CLI_ERROR_MESSAGE_001	CLI 오류 메시지를 쉽게 만들기	사용자가 이해할 수 있는 메시지로 안전하게 멈추기 위해	CLI 도구에서 raise SystemExit('입력 파일이 없습니다')처럼 쓰는 이유로 알맞은 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	파일이 없거나 입력이 잘못됐을 때 긴 traceback만 보이면 초보자는 원인을 찾기 어렵다. SystemExit에 쉬운 메시지를 넣으면 문제를 알려 주고 안전하게 종료할 수 있다.
188	0	NORMAL_REVIEW	data/lessons/python_readme_setup_troubleshooting_v132_a1.json	1	PY132_L05_README_ROLE_001	README 역할 이해하기	프로젝트가 무엇이고 어떻게 실행하는지 안내한다	프로젝트 README.md의 가장 기본적인 역할로 알맞은 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	README는 프로젝트의 첫 안내문이다. 무엇을 하는 프로젝트인지, 어떤 준비가 필요한지, 어떻게 실행하고 확인하는지 적어 둔다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
189	0	NORMAL_REVIEW	data/lessons/python_realworld_expansion_v8.json	12	PY8_L06_favicon_404_001	favicon 404 구분하기	아니다, favicon만 없을 수 있다	이 로그만으로 앱이 깨졌다고 볼 수 있나?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	브라우저가 자동으로 favicon을 요청했는데 파일이 없어서 난 404일 수 있다. favicon 404는 앱 본문 기능과 무관한 브라우저 자동 요청일 수 있다. 로그를 읽을 때는 실제 데이터 파일 404와 구분해야 원인을 잘못 찾지 않는다.
190	0	NORMAL_REVIEW	data/lessons/python_requirements_dependency_repro_v131_a1.json	3	PY131_L05_VERSION_PINNING_001	버전 고정 이해하기	requests 패키지를 특정 버전으로 맞춘다	requirements.txt에서 requests==2.32.3처럼 쓰는 의미로 알맞은 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	==는 특정 버전을 설치하라는 뜻이다. 버전을 고정하면 내 컴퓨터와 다른 컴퓨터에서 더 비슷한 실행환경을 만들 수 있고, 업데이트로 인한 차이를 줄일 수 있다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
191	0	NORMAL_REVIEW	data/lessons/python_tests_validation_regression_v24.json	4	PY24_L08_missing_side_card_check_001	누락 side_card 참조 검사	존재하지 않는 side_card_id 참조	missing에 들어가는 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	카드가 없는 side card를 가리키면 오른쪽 보조 설명 렌더링에서 문제가 생길 수 있다. 누락 side_card 참조 검사는 lesson이 연결한 side card가 실제 데이터에 있는지 확인한다. 없는 id가 있으면 관련 읽을거리 표시가 깨질 수 있다.
192	-20	LIKELY_FALSE_POSITIVE_OR_PARAPHRASE	data/lessons/python_git_github_workflow_v33.json	13	PY33_L10_commit_scope_001	커밋 범위 정하기	새 lesson 파일과 그 파일을 연결한 app.js가 같은 목적이기 때문	이 커밋 범위가 자연스러운 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	정답이 길어 단순 문자열 매칭 오탐 가능	정답 문장이 길어 정확한 문자열이 반복되지 않아도 정상일 수 있음	commit scope는 한 커밋에 어떤 범위의 변경을 묶을지 정하는 기준이다. 관련 있는 변경끼리 묶으면 리뷰와 되돌리기가 쉬워진다. 서로 다른 기능 수정과 문서 정리를 한 커밋에 섞으면 나중에 원인 추적이 어려워질 수 있다.
