rank	file	index	id	title	answer	final_sentence	changed	old_explanation	new_explanation
136	data/lessons/python_database_storage_crud_v37.json	7	PY37_L08_insert_001	INSERT 읽기	progress에 새 기록을 추가한다	따라서 정답은 ‘progress에 새 기록을 추가한다’이다.	YES	INSERT는 테이블에 새 row를 추가하는 SQL 명령이다. 새 사용자, 새 카드, 새 기록처럼 저장할 데이터를 처음 넣을 때 사용한다. INSERT문은 컬럼 순서와 넣는 값의 순서가 맞아야 하므로 어떤 필드에 어떤 값이 들어가는지 함께 봐야 한다.	INSERT는 테이블에 새 row를 추가하는 SQL 명령이다. 새 사용자, 새 카드, 새 기록처럼 저장할 데이터를 처음 넣을 때 사용한다. INSERT문은 컬럼 순서와 넣는 값의 순서가 맞아야 하므로 어떤 필드에 어떤 값이 들어가는지 함께 봐야 한다. 따라서 정답은 ‘progress에 새 기록을 추가한다’이다.
137	data/lessons/python_database_storage_crud_v37.json	8	PY37_L09_update_001	UPDATE 읽기	u1의 c101 맞힌 횟수를 1 증가시킨다	따라서 정답은 ‘u1의 c101 맞힌 횟수를 1 증가시킨다’이다.	YES	UPDATE는 조건에 맞는 기존 row의 값을 수정하는 SQL 명령이다. WHERE 조건을 잘못 쓰면 원하지 않는 여러 row가 바뀔 수 있다. UPDATE를 실행하기 전에는 WHERE가 원하는 행만 고르는지 SELECT로 먼저 확인하는 습관이 안전하다.	UPDATE는 조건에 맞는 기존 row의 값을 수정하는 SQL 명령이다. WHERE 조건을 잘못 쓰면 원하지 않는 여러 row가 바뀔 수 있다. UPDATE를 실행하기 전에는 WHERE가 원하는 행만 고르는지 SELECT로 먼저 확인하는 습관이 안전하다. 따라서 정답은 ‘u1의 c101 맞힌 횟수를 1 증가시킨다’이다.
138	data/lessons/python_database_storage_crud_v37.json	9	PY37_L09_delete_001	DELETE 읽기	2026-01-01보다 오래된 오답 기록	따라서 정답은 ‘2026-01-01보다 오래된 오답 기록’이다.	YES	DELETE는 조건이 매우 중요하다. WHERE가 없으면 큰 사고가 날 수 있다. DELETE는 데이터를 제거하는 흐름이다. 조건 없이 실행하면 많은 행이 지워질 수 있으므로 where 조건, 대상 id, 삭제 후 확인 로직을 반드시 함께 봐야 한다.	DELETE는 조건이 매우 중요하다. WHERE가 없으면 큰 사고가 날 수 있다. DELETE는 데이터를 제거하는 흐름이다. 조건 없이 실행하면 많은 행이 지워질 수 있으므로 where 조건, 대상 id, 삭제 후 확인 로직을 반드시 함께 봐야 한다. 따라서 정답은 ‘2026-01-01보다 오래된 오답 기록’이다.
139	data/lessons/python_database_storage_crud_v37.json	11	PY37_L09_index_001	index 읽기	user_id로 progress를 더 빨리 찾기 위해	따라서 정답은 ‘user_id로 progress를 더 빨리 찾기 위해’이다.	YES	index는 자주 검색하는 column에 대해 조회를 빠르게 만드는 구조다. 대신 저장 공간과 쓰기 비용이 늘 수 있어 필요한 곳에만 둔다. WHERE나 JOIN에서 자주 쓰는 컬럼에 인덱스를 두면 전체 테이블을 훑는 일을 줄일 수 있다.	index는 자주 검색하는 column에 대해 조회를 빠르게 만드는 구조다. 대신 저장 공간과 쓰기 비용이 늘 수 있어 필요한 곳에만 둔다. WHERE나 JOIN에서 자주 쓰는 컬럼에 인덱스를 두면 전체 테이블을 훑는 일을 줄일 수 있다. 따라서 정답은 ‘user_id로 progress를 더 빨리 찾기 위해’이다.
140	data/lessons/python_database_storage_crud_v37.json	12	PY37_L10_migration_001	migration 읽기	progress 테이블에 last_seen_at column을 추가한다	따라서 정답은 ‘progress 테이블에 last_seen_at column을 추가한다’이다.	YES	migration은 DB 스키마 변경을 파일로 남겨 순서대로 적용하는 방식이다. 테이블 변경을 재현 가능하게 만들고 배포 실수를 줄인다. 여러 환경에서 같은 DB 구조를 맞춰야 하므로 변경 이력을 코드처럼 관리하는 습관이 중요하다.	migration은 DB 스키마 변경을 파일로 남겨 순서대로 적용하는 방식이다. 테이블 변경을 재현 가능하게 만들고 배포 실수를 줄인다. 여러 환경에서 같은 DB 구조를 맞춰야 하므로 변경 이력을 코드처럼 관리하는 습관이 중요하다. 따라서 정답은 ‘progress 테이블에 last_seen_at column을 추가한다’이다.
141	data/lessons/python_database_storage_crud_v37.json	13	PY37_L10_transaction_001	transaction 읽기	여러 변경을 한 묶음으로 안전하게 처리하기 위해	따라서 정답은 ‘여러 변경을 한 묶음으로 안전하게 처리하기 위해’이다.	YES	transaction은 여러 DB 작업을 하나의 묶음처럼 처리하는 방식이다. 중간에 실패하면 rollback으로 이전 상태를 유지할 수 있다. 입금과 출금처럼 함께 성공해야 하는 작업은 transaction으로 묶어야 중간 상태가 남지 않는다.	transaction은 여러 DB 작업을 하나의 묶음처럼 처리하는 방식이다. 중간에 실패하면 rollback으로 이전 상태를 유지할 수 있다. 입금과 출금처럼 함께 성공해야 하는 작업은 transaction으로 묶어야 중간 상태가 남지 않는다. 따라서 정답은 ‘여러 변경을 한 묶음으로 안전하게 처리하기 위해’이다.
142	data/lessons/python_database_storage_crud_v37.json	16	PY37_L10_progress_storage_001	progress 저장 구조 읽기	마지막으로 본 시간을 저장한다	따라서 정답은 ‘마지막으로 본 시간을 저장한다’이다.	YES	진행률 저장은 단순 점수뿐 아니라 언제 봤는지도 함께 남기면 복습 추천에 도움이 된다. progress 저장 구조는 사용자의 학습 상태를 어떤 key와 필드로 보관하는지 정한다. 카드 id, 정답 여부, 마지막 학습 시각이 어떻게 저장되는지 확인해야 한다.	진행률 저장은 단순 점수뿐 아니라 언제 봤는지도 함께 남기면 복습 추천에 도움이 된다. progress 저장 구조는 사용자의 학습 상태를 어떤 key와 필드로 보관하는지 정한다. 카드 id, 정답 여부, 마지막 학습 시각이 어떻게 저장되는지 확인해야 한다. 따라서 정답은 ‘마지막으로 본 시간을 저장한다’이다.
143	data/lessons/python_debug_logs_cache_git_v17.json	4	PY17_L07_query_cache_bust_001	쿼리스트링 캐시 깨기 읽기	브라우저가 이전 파일과 다른 URL로 인식하게 하려고	따라서 정답은 ‘브라우저가 이전 파일과 다른 URL로 인식하게 하려고’이다.	YES	query cache bust는 URL 뒤에 버전 쿼리를 붙여 브라우저 캐시를 우회하는 방식이다. 값이 바뀌면 새 리소스로 보고 다시 요청할 수 있다. 앱 버전을 쿼리에 넣으면 배포 뒤 사용자가 오래된 JS나 JSON을 보는 문제를 줄일 수 있다.	query cache bust는 URL 뒤에 버전 쿼리를 붙여 브라우저 캐시를 우회하는 방식이다. 값이 바뀌면 새 리소스로 보고 다시 요청할 수 있다. 앱 버전을 쿼리에 넣으면 배포 뒤 사용자가 오래된 JS나 JSON을 보는 문제를 줄일 수 있다. 따라서 정답은 ‘브라우저가 이전 파일과 다른 URL로 인식하게 하려고’이다.
144	data/lessons/python_debug_logs_cache_git_v17.json	6	PY17_L08_fetch_log_sequence_001	fetch 로그 순서 읽기	예, 200으로 응답됐다	따라서 정답은 ‘예, 200으로 응답됐다’이다.	YES	fetch log sequence는 브라우저가 어떤 파일을 어떤 순서로 요청했는지 보여 준다. JSON 요청이 200이면 서버가 파일을 정상 제공했다는 뜻이다. 요청 순서를 보면 어떤 파일에서 로딩이 멈췄는지 캐시 문제인지 빠르게 좁힐 수 있다.	fetch log sequence는 브라우저가 어떤 파일을 어떤 순서로 요청했는지 보여 준다. JSON 요청이 200이면 서버가 파일을 정상 제공했다는 뜻이다. 요청 순서를 보면 어떤 파일에서 로딩이 멈췄는지 캐시 문제인지 빠르게 좁힐 수 있다. 따라서 정답은 ‘예, 200으로 응답됐다’이다.
145	data/lessons/python_debug_logs_cache_git_v17.json	11	PY17_L09_git_add_commit_push_001	git add/commit/push 흐름 읽기	커밋에 포함할 파일을 스테이징한다	따라서 정답은 ‘커밋에 포함할 파일을 스테이징한다’이다.	YES	git add → git commit → git push 순서로 로컬 변경을 원격에 반영한다. git add, commit, push 흐름은 변경 파일을 스테이지에 올리고 기록한 뒤 원격 저장소에 보내는 순서다. 검증 후 의미 있는 단위로 묶어야 한다.	git add → git commit → git push 순서로 로컬 변경을 원격에 반영한다. git add, commit, push 흐름은 변경 파일을 스테이지에 올리고 기록한 뒤 원격 저장소에 보내는 순서다. 검증 후 의미 있는 단위로 묶어야 한다. 따라서 정답은 ‘커밋에 포함할 파일을 스테이징한다’이다.
146	data/lessons/python_debugging_error_routines_v28.json	3	PY28_L07_type_error_001	TypeError 읽기	age를 int로 바꾼 뒤 더한다	따라서 정답은 ‘age를 int로 바꾼 뒤 더한다’이다.	YES	TypeError는 값의 타입이 맞지 않을 때 나는 오류다. 문자열과 숫자는 바로 더할 수 없으므로 int(age)처럼 필요한 타입으로 변환해야 한다. 오류 메시지에서 실제 타입과 기대 타입을 읽으면 어디서 변환이 필요한지 찾기 쉽다.	TypeError는 값의 타입이 맞지 않을 때 나는 오류다. 문자열과 숫자는 바로 더할 수 없으므로 int(age)처럼 필요한 타입으로 변환해야 한다. 오류 메시지에서 실제 타입과 기대 타입을 읽으면 어디서 변환이 필요한지 찾기 쉽다. 따라서 정답은 ‘age를 int로 바꾼 뒤 더한다’이다.
147	data/lessons/python_deep_expansion_v4.json	20	PY4_L08_checkpoint_001	checkpoint 저장 흐름 읽기	어디까지 처리했는지 저장한다	따라서 정답은 ‘어디까지 처리했는지 저장한다’이다.	YES	checkpoint는 중간 진행 상태를 저장하는 방식이다. last_shard 같은 값을 남겨 두면 중단 후에도 어디서 재개할지 알 수 있다. 긴 배치 작업에서는 매번 처음부터 다시 돌리지 않도록 완료 위치와 상태를 주기적으로 남겨야 한다.	checkpoint는 중간 진행 상태를 저장하는 방식이다. last_shard 같은 값을 남겨 두면 중단 후에도 어디서 재개할지 알 수 있다. 긴 배치 작업에서는 매번 처음부터 다시 돌리지 않도록 완료 위치와 상태를 주기적으로 남겨야 한다. 따라서 정답은 ‘어디까지 처리했는지 저장한다’이다.
148	data/lessons/python_deploy_pwa_cache_storage_v23.json	2	PY23_L07_static_loading_order_001	정적 앱 로딩 순서 읽기	script 태그의 src 경로로 로딩된다	따라서 출력 결과는 script 태그의 src 경로로 로딩된다.	YES	HTML은 link로 CSS를, script로 JS를 불러온다. defer는 HTML 파싱을 막지 않고 나중에 실행하게 한다. defer가 있으면 JS 파일을 내려받되 문서 구조를 먼저 만든 뒤 실행하므로 초기 화면 표시를 방해하지 않는다.	HTML은 link로 CSS를, script로 JS를 불러온다. defer는 HTML 파싱을 막지 않고 나중에 실행하게 한다. defer가 있으면 JS 파일을 내려받되 문서 구조를 먼저 만든 뒤 실행하므로 초기 화면 표시를 방해하지 않는다. 따라서 출력 결과는 script 태그의 src 경로로 로딩된다.
149	data/lessons/python_deploy_pwa_cache_storage_v23.json	3	PY23_L08_cache_bust_asset_001	정적 리소스 cache bust 읽기	브라우저가 이전 파일과 다른 URL로 인식하게 하려고	따라서 정답은 ‘브라우저가 이전 파일과 다른 URL로 인식하게 하려고’이다.	YES	cache bust asset은 정적 파일 URL에 버전값을 붙여 캐시를 새로고침하게 하는 방식이다. 쿼리스트링이 바뀌면 브라우저가 새 파일로 볼 수 있다. 배포 후에도 예전 파일이 남아 있으면 수정이 반영되지 않은 것처럼 보일 수 있다.	cache bust asset은 정적 파일 URL에 버전값을 붙여 캐시를 새로고침하게 하는 방식이다. 쿼리스트링이 바뀌면 브라우저가 새 파일로 볼 수 있다. 배포 후에도 예전 파일이 남아 있으면 수정이 반영되지 않은 것처럼 보일 수 있다. 따라서 정답은 ‘브라우저가 이전 파일과 다른 URL로 인식하게 하려고’이다.
150	data/lessons/python_deploy_pwa_cache_storage_v23.json	9	PY23_L09_localstorage_load_001	localStorage 불러오기 fallback 읽기	{ seen: [], unknown: [] }	따라서 정답은 ‘{ seen: [], unknown: [] }’이다.	YES	삼항 연산자로 저장값이 있을 때만 JSON.parse를 하고, 없으면 기본 객체를 쓴다. localStorage 불러오기 fallback은 저장된 값이 없거나 깨졌을 때 기본값으로 안전하게 돌아가는 처리다. JSON 파싱 실패와 빈 값 처리를 함께 봐야 한다.	삼항 연산자로 저장값이 있을 때만 JSON.parse를 하고, 없으면 기본 객체를 쓴다. localStorage 불러오기 fallback은 저장된 값이 없거나 깨졌을 때 기본값으로 안전하게 돌아가는 처리다. JSON 파싱 실패와 빈 값 처리를 함께 봐야 한다. 따라서 정답은 ‘{ seen: [], unknown: [] }’이다.
151	data/lessons/python_deploy_pwa_cache_storage_v23.json	13	PY23_L10_devtools_console_001	DevTools Console 오류 읽기	app.js의 312번째 줄 근처	따라서 정답은 ‘app.js의 312번째 줄 근처’이다.	YES	Console 오류는 대개 파일명과 줄번호를 알려준다. 그 위치 주변의 괄호/중괄호/문자열을 확인한다. DevTools Console은 브라우저에서 JavaScript 오류와 로그를 확인하는 화면이다. 앱이 멈추거나 데이터가 안 뜰 때 가장 먼저 열어 볼 수 있다.	Console 오류는 대개 파일명과 줄번호를 알려준다. 그 위치 주변의 괄호/중괄호/문자열을 확인한다. DevTools Console은 브라우저에서 JavaScript 오류와 로그를 확인하는 화면이다. 앱이 멈추거나 데이터가 안 뜰 때 가장 먼저 열어 볼 수 있다. 따라서 정답은 ‘app.js의 312번째 줄 근처’이다.
152	data/lessons/python_deploy_pwa_cache_storage_v23.json	14	PY23_L10_mobile_layout_001	모바일 화면 대응 CSS 읽기	화면 폭이 720px 이하일 때	따라서 정답은 ‘화면 폭이 720px 이하일 때’이다.	YES	mobile layout은 작은 화면에서도 버튼과 글자가 잘 보이게 배치하는 방식이다. media query를 쓰면 화면 크기에 따라 CSS를 다르게 적용할 수 있다.	mobile layout은 작은 화면에서도 버튼과 글자가 잘 보이게 배치하는 방식이다. media query를 쓰면 화면 크기에 따라 CSS를 다르게 적용할 수 있다. 따라서 정답은 ‘화면 폭이 720px 이하일 때’이다.
153	data/lessons/python_dev_environment_practical_v113_a1.json	1	PY113_L03_TERMINAL_PROMPT_001	터미널 프롬프트 읽기	D:\projects\python-reading-trainer	따라서 정답은 ‘D:\projects\python-reading-trainer’이다.	YES	프롬프트에 보이는 경로가 현재 작업 폴더다. 이 상태에서 상대경로 명령을 실행하면 해당 폴더를 기준으로 파일을 찾고 실행한다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	프롬프트에 보이는 경로가 현재 작업 폴더다. 이 상태에서 상대경로 명령을 실행하면 해당 폴더를 기준으로 파일을 찾고 실행한다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘D:\projects\python-reading-trainer’이다.
154	data/lessons/python_dev_environment_practical_v113_a1.json	7	PY113_L04_VENV_ACTIVATE_001	가상환경 활성화 읽기	현재 가상환경이 활성화된 상태	따라서 정답은 ‘현재 가상환경이 활성화된 상태’이다.	YES	프롬프트 앞의 (.venv)는 지금 그 가상환경 안에서 명령을 실행하고 있다는 표시다. 이 상태에서 pip 설치도 해당 환경에 적용된다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	프롬프트 앞의 (.venv)는 지금 그 가상환경 안에서 명령을 실행하고 있다는 표시다. 이 상태에서 pip 설치도 해당 환경에 적용된다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘현재 가상환경이 활성화된 상태’이다.
155	data/lessons/python_dev_environment_practical_v113_a1.json	11	PY113_L05_GIT_ADD_COMMIT_PUSH_001	git add commit push 흐름	add로 담고 commit으로 기록한 뒤 push	따라서 정답은 ‘add로 담고 commit으로 기록한 뒤 push’이다.	YES	Git의 기본 흐름은 확인(status) → 담기(add) → 기록(commit) → 업로드(push)다. add는 기록 후보를 고르고 commit은 로컬 기록을 만든다.	Git의 기본 흐름은 확인(status) → 담기(add) → 기록(commit) → 업로드(push)다. add는 기록 후보를 고르고 commit은 로컬 기록을 만든다. 따라서 정답은 ‘add로 담고 commit으로 기록한 뒤 push’이다.
156	data/lessons/python_error_recovery_retry_ux_v59.json	4	PY59_L07_error_state_001	error state 읽기	실패 상태를 화면과 로직에서 명확히 다루기 위해	따라서 정답은 ‘실패 상태를 화면과 로직에서 명확히 다루기 위해’이다.	YES	error state는 요청이나 렌더링이 실패했음을 화면 상태로 분리해 표현하는 방식이다. 성공 데이터만 가정하면 실패 상황에서 조용히 깨질 수 있다. error state를 따로 두면 재시도 버튼이나 안내 문구를 조건부로 보여 주기 쉽다.	error state는 요청이나 렌더링이 실패했음을 화면 상태로 분리해 표현하는 방식이다. 성공 데이터만 가정하면 실패 상황에서 조용히 깨질 수 있다. error state를 따로 두면 재시도 버튼이나 안내 문구를 조건부로 보여 주기 쉽다. 따라서 정답은 ‘실패 상태를 화면과 로직에서 명확히 다루기 위해’이다.
157	data/lessons/python_error_recovery_retry_ux_v59.json	6	PY59_L08_network_error_001	network error 읽기	네트워크 상태를 확인하고 다시 시도할 수 있게 하는 것	따라서 정답은 ‘네트워크 상태를 확인하고 다시 시도할 수 있게 하는 것’이다.	YES	network error는 인터넷 연결 문제나 서버 응답 실패로 데이터 요청이 실패한 상황이다. PWA는 오프라인이나 불안정한 네트워크에서 자주 열릴 수 있다. 캐시 fallback이나 재시도 안내를 두면 연결 실패에도 학습 흐름을 완전히 끊지 않을 수 있다.	network error는 인터넷 연결 문제나 서버 응답 실패로 데이터 요청이 실패한 상황이다. PWA는 오프라인이나 불안정한 네트워크에서 자주 열릴 수 있다. 캐시 fallback이나 재시도 안내를 두면 연결 실패에도 학습 흐름을 완전히 끊지 않을 수 있다. 따라서 정답은 ‘네트워크 상태를 확인하고 다시 시도할 수 있게 하는 것’이다.
158	data/lessons/python_error_recovery_retry_ux_v59.json	7	PY59_L08_timeout_retry_001	timeout retry 읽기	무한히 기다리지 않고 실패와 재시도 흐름으로 넘기기 위해	따라서 정답은 ‘무한히 기다리지 않고 실패와 재시도 흐름으로 넘기기 위해’이다.	YES	timeout retry는 응답이 너무 오래 걸릴 때 중단하고 다시 시도할 수 있게 하는 처리다. 사용자는 멈춤보다 지연 안내를 받는 편이 낫다. 재시도 횟수와 대기 시간을 정해 두면 무한 대기나 과도한 요청 반복을 막을 수 있다.	timeout retry는 응답이 너무 오래 걸릴 때 중단하고 다시 시도할 수 있게 하는 처리다. 사용자는 멈춤보다 지연 안내를 받는 편이 낫다. 재시도 횟수와 대기 시간을 정해 두면 무한 대기나 과도한 요청 반복을 막을 수 있다. 따라서 정답은 ‘무한히 기다리지 않고 실패와 재시도 흐름으로 넘기기 위해’이다.
159	data/lessons/python_error_recovery_retry_ux_v59.json	11	PY59_L09_invalid_json_recovery_001	invalid JSON recovery 읽기	어떤 파일이 깨졌는지와 어떻게 복구할지에 대한 안내	따라서 정답은 ‘어떤 파일이 깨졌는지와 어떻게 복구할지에 대한 안내’이다.	YES	JSON 오류는 앱 화면보다 검증 단계에서 잡는 것이 좋지만, 런타임 방어도 필요하다. invalid JSON recovery는 JSON 파싱 실패 후 앱이 안전하게 복구되는 흐름이다. 오류 메시지, 기본값 적용, 손상 파일 격리를 함께 확인해야 한다.	JSON 오류는 앱 화면보다 검증 단계에서 잡는 것이 좋지만, 런타임 방어도 필요하다. invalid JSON recovery는 JSON 파싱 실패 후 앱이 안전하게 복구되는 흐름이다. 오류 메시지, 기본값 적용, 손상 파일 격리를 함께 확인해야 한다. 따라서 정답은 ‘어떤 파일이 깨졌는지와 어떻게 복구할지에 대한 안내’이다.
160	data/lessons/python_fastapi_api_server_v20.json	14	PY20_L10_fetch_error_handling_001	fetch 오류 처리 읽기	Error를 던지고 data 파싱으로 넘어가지 않는다	따라서 정답은 ‘Error를 던지고 data 파싱으로 넘어가지 않는다’이다.	YES	res.ok는 HTTP 2xx 성공 범위인지 알려준다. 실패면 명확히 오류로 처리한다. fetch 오류 처리는 서버 요청이 실패했을 때 화면이 멈추지 않게 만드는 코드다. 상태 코드 확인, 예외 처리, 사용자 메시지 표시 흐름을 함께 봐야 한다.	res.ok는 HTTP 2xx 성공 범위인지 알려준다. 실패면 명확히 오류로 처리한다. fetch 오류 처리는 서버 요청이 실패했을 때 화면이 멈추지 않게 만드는 코드다. 상태 코드 확인, 예외 처리, 사용자 메시지 표시 흐름을 함께 봐야 한다. 따라서 정답은 ‘Error를 던지고 data 파싱으로 넘어가지 않는다’이다.
