severity	code	file	index	id	title	answer	question	detail	explanation_preview
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_architecture_layers_patterns_v41.json	8	PY41_L08_interface_001	interface 읽기	구현체가 달라도 같은 방식으로 호출할 수 있는 약속을 만든다	interface의 핵심은?	해설에서 정답 표현을 직접 찾기 어렵다.	interface는 내부 구현이 바뀌어도 호출하는 쪽의 코드를 덜 흔들리게 한다. Interface는 코드 조각들이 서로 약속한 사용 방법이다. 어떤 메서드와 입력을 기대하는지 확인하면 내부 구현을 몰라도 연결 흐름을 이해할 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_architecture_layers_patterns_v41.json	11	PY41_L09_pure_function_side_effect_001	pure function vs side effect 읽기	localStorage에 값을 저장한다	side effect에 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	side effect는 파일, DB, 화면, 네트워크, localStorage처럼 함수 밖의 상태를 바꾸는 동작이다. pure function은 같은 입력에 항상 같은 출력을 내고 외부 상태를 바꾸지 않는다. side effect는 파일 저장, 로그, 네트워크 요청처럼 바깥에 영향을 남긴다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_architecture_layers_patterns_v41.json	14	PY41_L10_kg_lora_pipeline_architecture_001	KG/LoRA pipeline architecture 읽기	앞 단계 산출물이 규칙에 맞는지 검사하고 깨진 결과를 걸러낸다	이 구조에서 Validation 단계의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	KG LoRA pipeline architecture는 데이터 준비, 노드 패스, 검증, 학습 같은 단계를 잇는 구조다. 단계가 길수록 중간 검증과 재개 지점이 중요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_architecture_layers_patterns_v41.json	15	PY41_L10_architecture_diagram_001	architecture diagram 읽기	데이터나 요청이 이동하는 방향	아키텍처 다이어그램에서 화살표는 보통 무엇을 뜻하는가?	해설에서 정답 표현을 직접 찾기 어렵다.	박스는 컴포넌트나 레이어, 화살표는 호출이나 데이터 흐름을 나타내는 경우가 많다. architecture diagram은 코드의 큰 구조를 그림으로 이해하게 해 준다. 화면, API, 저장소, 외부 서비스가 어떤 방향으로 연결되는지 먼저 보면 세부 코드가 쉬워진다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	3	PY26_L08_batch_loop_001	batch loop 읽기	3	rows가 250개이고 size가 100이면 배치는 몇 번 나오는가?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: 2, 100, 250	batch loop는 많은 항목을 일정 크기 단위로 나누어 처리하는 반복 구조다. 예를 들어 250개를 100개씩 처리하면 100, 100, 50으로 나뉜다. 마지막 배치가 작아질 수 있으므로 루프는 남은 개수를 자연스럽게 처리해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	4	PY26_L08_shard_range_001	shard range 처리 읽기	100	이 루프가 처리하는 마지막 shard_id는?	해설에서 정답 표현을 직접 찾기 어렵다.	shard range는 큰 작업을 번호 구간으로 나눠 처리하는 방식이다. range(start, end + 1)을 쓰면 마지막 번호까지 포함할 수 있다. 구간을 명확히 기록하면 여러 PC나 실행에서 작업 범위가 겹치지 않게 나눌 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	5	PY26_L09_semaphore_limit_001	Semaphore 동시성 제한 읽기	동시에 최대 5개 작업만 들어가게 제한한다	Semaphore(5)의 의미에 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	semaphore는 동시 실행 수를 제어해 API rate limit이나 과부하를 줄인다. Semaphore는 동시에 실행되는 작업 수를 제한하는 장치다. 너무 많은 요청이나 GPU 작업이 한꺼번에 몰리지 않게 할 때 사용한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	7	PY26_L09_checkpoint_resume_001	checkpoint/resume 읽기	이미 처리된 것으로 보고 건너뛴다	item.id가 done에 있으면 어떻게 되는가?	해설에서 정답 표현을 직접 찾기 어렵다.	checkpoint/resume은 중간에 끊긴 긴 작업을 이어가기 위한 핵심 패턴이다. checkpoint/resume은 중간 저장 지점부터 다시 시작하는 구조다. 마지막 완료 위치를 어디에 기록하고 재실행 때 어떻게 읽는지 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	8	PY26_L09_retry_queue_001	retry queue 읽기	처리 중 예외가 난 item	failed 리스트에는 무엇이 들어가는가?	해설에서 정답 표현을 직접 찾기 어렵다.	retry queue는 실패한 항목만 따로 모아 다시 처리하는 큐다. 전체 작업을 처음부터 다시 돌리지 않고 실패분만 재시도할 수 있다. 일시적인 네트워크 오류와 영구적인 데이터 오류를 구분해 재시도 횟수를 제한하는 것도 중요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	9	PY26_L10_background_job_status_001	background job 상태 저장 읽기	error로 저장된다	예외가 발생하면 job 상태는 어떻게 저장되는가?	해설에서 정답 표현을 직접 찾기 어렵다.	background job status는 뒤에서 실행되는 작업의 현재 상태를 기록하는 값이다. 성공, 진행 중, 오류 상태와 에러 메시지를 남기면 추적이 쉬워진다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	10	PY26_L10_tmux_nohup_concept_001	tmux/nohup 장기 실행 개념 읽기	세션을 닫지 않고 뒤에서 계속 실행하게 한다	tmux detach의 목적에 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	tmux나 nohup은 오래 걸리는 서버 작업을 터미널 연결과 분리해 실행할 때 쓴다. 접속이 끊겨도 작업이 계속되게 하는 데 도움이 된다. 장기 실행 작업에서는 로그 위치와 재접속 방법도 함께 정해 두어야 상태 확인이 가능하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	12	PY26_L10_async_producer_consumer_001	async producer-consumer 읽기	items를 queue에 넣는다	producer의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	producer-consumer 구조에서 producer는 작업을 큐에 넣고, consumer는 큐에서 꺼내 처리한다. 생성과 처리를 분리해 흐름을 안정화한다. 비동기 큐를 쓰면 생산 속도와 처리 속도가 달라도 작업을 순서 있게 넘길 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	14	PY26_L10_job_manifest_001	job manifest 읽기	31, 32 shard는 완료된 것으로 기록됐다	completed에 [31, 32]가 있다는 뜻은?	해설에서 정답 표현을 직접 찾기 어렵다.	manifest는 긴 작업의 대상/상태/완료분을 재개 가능하게 기록하는 데 쓴다. job manifest는 여러 작업 조각의 범위와 상태를 기록하는 목록이다. 배치 실행에서는 어떤 shard가 끝났고 어떤 shard가 남았는지 확인하는 기준이 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_batch_queue_v26.json	15	PY26_L10_cancel_graceful_001	graceful cancel 읽기	checkpoint를 저장하고 루프를 빠져나간다	stop_requested가 True이면 무엇을 하는가?	해설에서 정답 표현을 직접 찾기 어렵다.	graceful shutdown은 중간 결과를 잃지 않도록 상태를 저장하고 종료한다. graceful cancel은 작업을 갑자기 끊지 않고 안전한 지점에서 멈추는 방식이다. 중간 결과 저장과 정리 작업이 있는지 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_queue_batch_jobs_v36.json	5	PY36_L08_worker_001	worker 읽기	queue에서 job을 꺼내 처리하고 완료 표시한다	worker가 하는 일은?	해설에서 정답 표현을 직접 찾기 어렵다.	worker는 작업 처리 담당자다. 여러 worker를 두면 처리량을 늘릴 수 있다. worker는 큐에 쌓인 작업을 하나씩 가져와 실제로 처리하는 실행 주체다. 코드를 읽을 때는 작업을 꺼내는 부분, 성공 처리, 실패 재시도 흐름을 구분해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_queue_batch_jobs_v36.json	6	PY36_L08_batch_001	batch 처리 읽기	카드 중 앞의 100개를 한 묶음으로 잡는다	batch = cards[0:100]의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	batch는 대량 데이터를 한 번에 모두 처리하지 않고 적당한 묶음으로 나누는 방식이다. batch 처리는 여러 항목을 한 번에 묶어 처리하는 방식이다. 한 번에 몇 개를 처리하는지, 실패한 항목을 따로 재시도하는지 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_queue_batch_jobs_v36.json	8	PY36_L09_semaphore_001	semaphore 읽기	동시에 최대 3개까지만 실행하게 제한한다	Semaphore(3)의 의미로 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	semaphore는 API 과호출이나 GPU/메모리 과부하를 막는 제한 장치로 쓸 수 있다. semaphore는 동시에 실행되는 작업 수를 제한하는 동기화 도구다. API 요청이나 파일 처리처럼 과도하게 몰리면 위험한 작업에 제한을 걸 때 쓴다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_queue_batch_jobs_v36.json	9	PY36_L09_checkpoint_001	checkpoint 읽기	중간에 멈춰도 완료 지점부터 이어가기 위해	checkpoint를 저장하는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	긴 batch 작업은 끊길 수 있으므로 어디까지 끝났는지 저장해야 낭비를 줄인다. checkpoint는 긴 작업 중간 상태를 저장해 두는 지점이다. 실패 후 다시 시작할 때 어디부터 이어갈지 판단하는 기준이 되므로 저장 위치와 갱신 시점을 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_queue_batch_jobs_v36.json	10	PY36_L10_resume_001	resume 처리 읽기	이미 완료된 job은 건너뛴다	if job.id in done: continue의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	resume 로직은 이미 끝난 작업을 건너뛰고 남은 작업부터 이어서 처리하는 방식이다. 중복 처리와 비용 낭비를 줄이는 데 중요하다. done 목록에 있는 id를 만나면 continue로 이번 반복을 넘기므로 실패 후 재실행할 때 안전하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_queue_batch_jobs_v36.json	12	PY36_L10_job_status_001	job status 읽기	running	이 job은 현재 어떤 상태인가?	해설에서 정답 표현을 직접 찾기 어렵다.	status는 작업이 대기 중인지, 실행 중인지, 완료됐는지, 실패했는지 알려준다. job status는 작업이 대기 중인지, 실행 중인지, 성공했는지, 실패했는지를 나타내는 상태값이다. 상태 전이가 어떤 조건에서 바뀌는지 보면 운영 흐름을 이해하기 쉽다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_queue_batch_jobs_v36.json	13	PY36_L10_progress_log_001	progress log 읽기	70개 중 33개가 끝났다	done: 33/70의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	progress log는 작업이 실제로 진행 중인지, 얼마나 남았는지 판단하는 근거다. progress log는 긴 작업이 어디까지 진행됐는지 기록하는 로그다. 완료 개수, 실패 항목, 현재 처리 중인 범위를 보면 중단 후 상황을 빠르게 파악할 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_async_queue_batch_jobs_v36.json	14	PY36_L10_background_task_001	background task 읽기	긴 작업을 기다리지 않고 진행 상태를 나중에 확인하게 하려고	API가 바로 job_id를 돌려주는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	오래 걸리는 작업은 즉시 결과를 주기보다 job_id를 주고 백그라운드에서 처리하는 구조가 많다. background task는 사용자가 기다리는 화면과 별도로 뒤에서 실행되는 작업이다. 완료 알림, 실패 기록, 중복 실행 방지가 함께 설계되어야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_auth_security_tokens_permissions_v38.json	1	PY38_L06_authentication_001	authentication 읽기	너는 누구인가?	authentication의 핵심 질문은?	해설에서 정답 표현을 직접 찾기 어렵다.	authentication은 사용자의 신원을 확인하는 과정이다. 로그인처럼 아이디, 비밀번호, 토큰 등을 확인해 누구의 요청인지 판단한다. 인증은 권한 부여보다 앞단의 확인 과정이며, 먼저 사용자가 누구인지 확인한 뒤 접근 권한을 판단한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_auth_security_tokens_permissions_v38.json	4	PY38_L07_access_token_001	access token 읽기	API가 요청한 사용자를 확인하게 하려고	Authorization header의 access token은 왜 보내는가?	해설에서 정답 표현을 직접 찾기 어렵다.	access token은 API 요청에서 사용자의 인증 상태를 증명하는 짧은 권한 값이다. 서버는 이 토큰을 확인해 요청자를 판단한다. Authorization header에 담아 보내면 서버는 세션을 직접 묻지 않고도 요청 권한을 검사할 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_auth_security_tokens_permissions_v38.json	5	PY38_L08_refresh_token_001	refresh token 읽기	새 access token을 발급받는 데 사용한다	refresh token의 역할로 맞는 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	access token은 짧게, refresh token은 더 길게 두어 보안과 편의성을 조절한다. refresh token은 access token이 만료됐을 때 새 토큰을 받기 위해 쓰는 긴 수명의 토큰이다. 저장 위치와 탈취 방지가 특히 중요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_auth_security_tokens_permissions_v38.json	6	PY38_L08_jwt_001	JWT 읽기	사용자 식별자	sub 필드는 보통 무엇을 나타내는가?	해설에서 정답 표현을 직접 찾기 어렵다.	JWT payload에는 subject, role, expiration 같은 claim이 들어갈 수 있다. JWT는 서버가 서명한 토큰으로 사용자 정보와 만료 시간을 담을 수 있다. payload는 읽을 수 있으므로 비밀번호 같은 비밀값을 넣으면 안 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_auth_security_tokens_permissions_v38.json	10	PY38_L09_oauth_001	OAuth 기초 읽기	App receives auth result	Google verifies user 다음 단계로 자연스러운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	OAuth는 사용자가 비밀번호를 앱에 직접 주지 않고 외부 제공자 인증 결과를 이용하는 방식이다. OAuth는 사용자가 비밀번호를 앱에 직접 주지 않고 외부 계정으로 인증하게 하는 방식이다. redirect, token, scope 흐름을 구분해서 읽어야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_auth_security_tokens_permissions_v38.json	11	PY38_L10_role_permission_001	role / permission 읽기	manage_cards	admin 역할에 자연스러운 권한은?	해설에서 정답 표현을 직접 찾기 어렵다.	role permission은 사용자 역할에 따라 가능한 작업을 제한하는 권한 방식이다. 관리자, 일반 사용자, 게스트의 허용 기능을 다르게 둘 수 있다. 권한 검사는 화면 숨김뿐 아니라 서버 요청 처리 단계에서도 다시 확인해야 한다.
