file	index	id	title	old_reading_goal	new_reading_goal
data/lessons/python_auth_security_tokens_v22.json	10	PY22_L10_session_cookie_001	세션 쿠키 설정 읽기	‘브라우저 쿠키에 세션 값을 저장할 때 보안 옵션을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	브라우저 쿠키에 세션 값을 저장할 때 보안 옵션을 읽는다.
data/lessons/python_auth_security_tokens_v22.json	12	PY22_L10_rate_limit_001	rate limit 체크 읽기	‘사용자별 요청 횟수를 제한하는 기본 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	사용자별 요청 횟수를 제한하는 기본 구조를 읽는다.
data/lessons/python_broad_expansion_v3.json	1	PY3_L03_split_001	split()으로 문자열 나누기	‘문자열을 구분자로 나누어 리스트로 만드는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	문자열을 구분자로 나누어 리스트로 만드는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	2	PY3_L03_join_001	join()으로 문자열 합치기	‘리스트의 문자열들을 하나의 문자열로 합치는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	리스트의 문자열들을 하나의 문자열로 합치는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	3	PY3_L03_strip_001	strip()으로 공백 제거	‘문자열 양쪽 공백을 제거하는 정규화 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	문자열 양쪽 공백을 제거하는 정규화 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	4	PY3_L04_sort_key_001	sorted key 함수 읽기	‘dict 리스트를 특정 필드 기준으로 정렬하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	dict 리스트를 특정 필드 기준으로 정렬하는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	5	PY3_L04_set_dedup_001	set으로 중복 제거하기	‘이미 본 값을 set에 저장해 중복을 건너뛰는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	이미 본 값을 set에 저장해 중복을 건너뛰는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	6	PY3_L05_nested_dict_001	중첩 dict 값 읽기	‘여러 단계로 들어간 JSON/dict 값을 따라 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	여러 단계로 들어간 JSON/dict 값을 따라 읽는다.
data/lessons/python_broad_expansion_v3.json	7	PY3_L05_safe_nested_get_001	중첩 get() 안전 접근	‘없는 필드가 있어도 에러 없이 기본값을 쓰는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	없는 필드가 있어도 에러 없이 기본값을 쓰는 구조를 읽는다.
data/lessons/python_broad_expansion_v3.json	8	PY3_L06_read_text_001	Path.read_text() 읽기	‘텍스트 파일 전체를 읽는 pathlib 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	텍스트 파일 전체를 읽는 pathlib 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	9	PY3_L06_write_text_001	Path.write_text() 읽기	‘문자열을 파일로 저장하고 기존 내용을 갱신하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	문자열을 파일로 저장하고 기존 내용을 갱신하는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	10	PY3_L06_json_load_file_001	json.load() 파일 읽기	‘JSON 파일 전체를 파이썬 자료구조로 읽는 코드를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	JSON 파일 전체를 파이썬 자료구조로 읽는 코드를 이해한다.
data/lessons/python_broad_expansion_v3.json	11	PY3_L06_json_dump_file_001	json.dump() 파일 저장	‘dict/list를 JSON 파일로 저장하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	dict/list를 JSON 파일로 저장하는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	12	PY3_L07_cli_flags_001	CLI 플래그 조합 읽기	‘명령어 옵션으로 입력/출력/제한값을 받는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	명령어 옵션으로 입력/출력/제한값을 받는 구조를 읽는다.
data/lessons/python_broad_expansion_v3.json	13	PY3_L07_subprocess_capture_001	subprocess 결과 읽기	‘외부 명령 실행 결과를 문자열로 받는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	외부 명령 실행 결과를 문자열로 받는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	14	PY3_L07_glob_recursive_001	rglob으로 하위 폴더까지 찾기	‘하위 폴더까지 재귀적으로 파일을 찾는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	하위 폴더까지 재귀적으로 파일을 찾는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	15	PY3_L08_pandas_merge_001	pandas merge 읽기	‘두 표를 공통 key 기준으로 합치는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	두 표를 공통 key 기준으로 합치는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	16	PY3_L08_pandas_apply_001	pandas apply 읽기	‘각 행이나 값에 함수를 적용하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	각 행이나 값에 함수를 적용하는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	18	PY3_L08_numpy_argmax_001	numpy argmax 읽기	‘numpy 배열에서 가장 큰 값의 위치를 찾는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	numpy 배열에서 가장 큰 값의 위치를 찾는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	19	PY3_L09_dataclass_list_001	dataclass 리스트 읽기	‘여러 데이터 객체를 리스트에 담아 처리하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	여러 데이터 객체를 리스트에 담아 처리하는 코드를 읽는다.
data/lessons/python_broad_expansion_v3.json	20	PY3_L09_pydantic_validation_001	Pydantic 검증 흐름 읽기	‘입력 데이터가 스키마에 맞는지 검사되는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	입력 데이터가 스키마에 맞는지 검사되는 구조를 읽는다.
data/lessons/python_broad_expansion_v3.json	21	PY3_L09_fastapi_query_001	FastAPI query parameter 읽기	‘URL 쿼리 파라미터가 함수 인자로 들어오는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	URL 쿼리 파라미터가 함수 인자로 들어오는 구조를 읽는다.
data/lessons/python_broad_expansion_v3.json	22	PY3_L09_sqlite_query_001	sqlite3 조회 코드 읽기	‘파이썬에서 SQL을 실행해 데이터를 조회하는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	파이썬에서 SQL을 실행해 데이터를 조회하는 흐름을 읽는다.
data/lessons/python_broad_expansion_v3.json	24	PY3_L10_vector_search_flow_001	벡터 검색 흐름 읽기	‘질문 벡터와 가까운 문서 후보를 찾는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	질문 벡터와 가까운 문서 후보를 찾는 흐름을 읽는다.
data/lessons/python_broad_expansion_v3.json	26	PY3_L10_harvest_curate_flow_001	하베스트-큐레이션 흐름 읽기	‘수집 후 중복 제거와 랭킹으로 후보를 고르는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	수집 후 중복 제거와 랭킹으로 후보를 고르는 흐름을 읽는다.
data/lessons/python_card_authoring_pipeline_v58.json	3	PY58_L07_required_fields_001	required fields 읽기	‘카드에 반드시 필요한 필드를 정하고 검사하는 방식을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	카드에 반드시 필요한 필드를 정하고 검사하는 방식을 이해한다.
data/lessons/python_card_authoring_pipeline_v58.json	7	PY58_L08_content_pipeline_001	content pipeline 읽기	‘자료에서 카드까지 이어지는 콘텐츠 제작 파이프라인을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	자료에서 카드까지 이어지는 콘텐츠 제작 파이프라인을 이해한다.
data/lessons/python_card_authoring_pipeline_v58.json	10	PY58_L09_duplicate_card_check_001	duplicate card check 읽기	‘새 카드가 기존 카드와 중복되는지 확인하는 검사를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	새 카드가 기존 카드와 중복되는지 확인하는 검사를 이해한다.
data/lessons/python_class_object_datamodel_v31.json	3	PY31_L08_self_001	self 읽기	‘self가 현재 객체 자신을 가리킨다는 점을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	self가 현재 객체 자신을 가리킨다는 점을 이해한다.
data/lessons/python_class_object_datamodel_v31.json	4	PY31_L08_instance_variable_001	instance variable 읽기	‘객체마다 따로 저장되는 인스턴스 변수의 역할을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	객체마다 따로 저장되는 인스턴스 변수의 역할을 읽는다.
data/lessons/python_class_object_datamodel_v31.json	5	PY31_L08_method_001	method 읽기	‘class 안에 정의된 함수인 method를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	class 안에 정의된 함수인 method를 이해한다.
data/lessons/python_class_object_datamodel_v31.json	8	PY31_L09_progress_model_001	Progress 모델 읽기	‘학습 진행상태를 하나의 모델로 묶는 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	학습 진행상태를 하나의 모델로 묶는 구조를 이해한다.
data/lessons/python_class_object_datamodel_v31.json	9	PY31_L09_dict_vs_object_001	dict와 object 비교 읽기	‘dict 접근과 object 속성 접근의 차이를 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	dict 접근과 object 속성 접근의 차이를 구분한다.
data/lessons/python_class_object_datamodel_v31.json	11	PY31_L10_to_dict_001	to_dict 패턴 읽기	‘객체를 다시 저장 가능한 dict로 바꾸는 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	객체를 다시 저장 가능한 dict로 바꾸는 구조를 이해한다.
data/lessons/python_class_object_datamodel_v31.json	14	PY31_L10_stateful_object_001	상태를 가진 객체 읽기	‘객체 내부 상태가 method 호출로 바뀌는 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	객체 내부 상태가 method 호출로 바뀌는 구조를 이해한다.
data/lessons/python_compute_concepts_v13.json	2	PY13_L06_cpu_role_001	CPU가 맡기 좋은 일	‘CPU가 범용 제어와 복잡한 분기에 강하다는 것을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	CPU가 범용 제어와 복잡한 분기에 강하다는 것을 이해한다.
data/lessons/python_compute_concepts_v13.json	4	PY13_L07_tpu_role_001	TPU 개념 읽기	‘TPU가 딥러닝 행렬 연산 특화 장치라는 것을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	TPU가 딥러닝 행렬 연산 특화 장치라는 것을 이해한다.
data/lessons/python_compute_concepts_v13.json	15	PY13_L10_accelerator_choice_001	작업별 가속기 선택 감각	‘작업 성격에 따라 어떤 장치가 어울리는지 비교해서 판단한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	작업 성격에 따라 어떤 장치가 어울리는지 비교해서 판단한다.
data/lessons/python_core_expansion_v1.json	1	PY_L01_comment_001	주석 읽기	‘# 뒤의 내용은 실행되지 않는 설명이라는 것을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	# 뒤의 내용은 실행되지 않는 설명이라는 것을 읽는다.
data/lessons/python_core_expansion_v1.json	3	PY_L01_cast_001	문자열 숫자를 int로 바꾸기	"‘int(""3"")이 문자열을 정수로 바꾸는 코드임을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다."	"int(""3"")이 문자열을 정수로 바꾸는 코드임을 읽는다."
data/lessons/python_core_expansion_v1.json	13	PY_L05_default_arg_001	기본 인자 읽기	‘함수 인자에 기본값이 있으면 생략 가능하다는 것을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수 인자에 기본값이 있으면 생략 가능하다는 것을 읽는다.
